,id,now_cost,photo,gw
751,555,4.8,429414.jpg,24
752,556,4.0,138001.jpg,24
753,557,4.8,151086.jpg,24
754,558,3.8,501837.jpg,24
755,559,4.5,200402.jpg,24
756,561,3.9,641221.jpg,24
757,562,5.5,200600.jpg,24
758,563,5.1,483081.jpg,24
759,564,4.3,231480.jpg,24
760,565,5.0,88484.jpg,24
761,566,5.2,247412.jpg,24
762,567,4.3,510362.jpg,24
763,637,3.9,560248.jpg,24
764,642,5.0,509291.jpg,24
765,655,5.4,463212.jpg,24
766,664,3.9,517179.jpg,24
767,682,4.5,596054.jpg,24
768,711,4.0,613467.jpg,24
769,720,4.0,516939.jpg,24
770,751,0.8,100040854.jpg,24
771,769,4.5,531170.jpg,24
772,770,5.0,433312.jpg,24
0,1,5.4,438098.jpg,25
1,2,6.5,205651.jpg,25
2,3,6.3,226597.jpg,25
3,4,7.8,219847.jpg,25
4,5,4.0,463748.jpg,25
5,6,5.6,445122.jpg,25
6,7,4.7,85955.jpg,25
7,8,4.8,440854.jpg,25
8,9,6.6,444145.jpg,25
9,12,4.6,499175.jpg,25
10,13,8.2,184029.jpg,25
11,15,5.5,154561.jpg,25
12,16,6.2,204480.jpg,25
13,17,10.2,223340.jpg,25
14,18,6.2,462424.jpg,25
15,20,4.9,167199.jpg,25
16,21,4.3,192895.jpg,25
17,22,4.8,223723.jpg,25
18,23,6.9,116216.jpg,25
19,24,6.1,198869.jpg,25
20,25,4.8,206325.jpg,25
21,73,4.1,69752.jpg,25
22,186,6.7,103955.jpg,25
23,578,5.8,466075.jpg,25
24,597,4.5,499169.jpg,25
25,633,6.0,195384.jpg,25
26,638,4.5,498046.jpg,25
27,639,4.5,551221.jpg,25
28,657,4.0,588793.jpg,25
29,659,4.5,588796.jpg,25
30,662,4.0,499167.jpg,25
31,665,4.5,461025.jpg,25
32,735,1.5,100051017.jpg,25
33,756,4.0,616059.jpg,25
34,28,6.2,215711.jpg,25
35,29,5.2,88894.jpg,25
36,30,4.9,491287.jpg,25
37,31,5.1,195546.jpg,25
38,32,4.4,199796.jpg,25
39,33,4.5,151589.jpg,25
40,34,6.5,243557.jpg,25
41,35,4.5,165659.jpg,25
42,36,4.6,101188.jpg,25
43,37,5.0,461421.jpg,25
44,38,5.7,476344.jpg,25
45,39,4.0,462492.jpg,25
46,40,3.9,123354.jpg,25
47,41,5.4,469247.jpg,25
48,42,5.0,226944.jpg,25
49,43,4.0,465390.jpg,25
50,44,4.4,199798.jpg,25
51,45,4.5,441302.jpg,25
52,46,4.0,462381.jpg,25
53,47,5.0,98980.jpg,25
54,48,5.2,122806.jpg,25
55,49,4.4,149484.jpg,25
56,50,3.9,578545.jpg,25
57,51,4.5,111782.jpg,25
58,52,4.2,244954.jpg,25
59,53,5.4,232653.jpg,25
60,54,5.7,244850.jpg,25
61,55,4.0,248164.jpg,25
62,56,4.0,514315.jpg,25
63,57,5.5,166989.jpg,25
64,58,8.9,178301.jpg,25
65,167,4.2,220362.jpg,25
66,233,4.8,449871.jpg,25
67,385,6.6,176297.jpg,25
68,598,4.0,515597.jpg,25
69,640,4.0,514287.jpg,25
70,641,4.0,516159.jpg,25
71,656,4.5,537403.jpg,25
72,679,4.5,577731.jpg,25
73,710,4.5,559962.jpg,25
74,725,5.5,204646.jpg,25
75,731,4.5,606798.jpg,25
76,737,0.8,100037568.jpg,25
77,762,6.0,174292.jpg,25
78,59,4.3,232980.jpg,25
79,60,4.9,200785.jpg,25
80,61,4.5,444180.jpg,25
81,62,4.9,111317.jpg,25
82,63,4.9,158499.jpg,25
83,64,5.0,155408.jpg,25
84,65,5.4,168636.jpg,25
85,66,5.0,441240.jpg,25
86,67,4.5,424044.jpg,25
87,68,3.9,463981.jpg,25
88,69,4.5,523700.jpg,25
89,70,5.0,544877.jpg,25
90,71,6.0,222683.jpg,25
91,72,4.4,223911.jpg,25
92,74,5.1,533463.jpg,25
93,75,4.0,495145.jpg,25
94,76,4.8,168991.jpg,25
95,77,4.7,503139.jpg,25
96,78,5.7,437730.jpg,25
97,79,4.6,221466.jpg,25
98,80,4.8,224995.jpg,25
99,81,4.4,54469.jpg,25
100,83,5.4,201658.jpg,25
101,84,4.4,229600.jpg,25
102,85,4.4,477580.jpg,25
103,152,4.6,109745.jpg,25
104,580,4.5,554605.jpg,25
105,592,4.3,436893.jpg,25
106,599,4.0,444172.jpg,25
107,617,5.6,444102.jpg,25
108,680,4.0,496683.jpg,25
109,687,4.5,606775.jpg,25
110,702,4.0,632822.jpg,25
111,707,4.5,606774.jpg,25
112,712,4.0,541462.jpg,25
113,713,3.9,575901.jpg,25
114,722,4.5,590760.jpg,25
115,723,4.5,550596.jpg,25
116,727,4.0,568791.jpg,25
117,728,4.5,530121.jpg,25
118,738,1.1,100050427.jpg,25
119,86,4.4,191866.jpg,25
120,87,4.4,494041.jpg,25
121,88,4.5,432830.jpg,25
122,89,5.0,440089.jpg,25
123,90,4.8,183656.jpg,25
124,91,4.4,118342.jpg,25
125,92,4.3,194010.jpg,25
126,93,4.3,472713.jpg,25
127,94,4.9,204580.jpg,25
128,95,5.3,207283.jpg,25
129,96,3.9,570241.jpg,25
130,97,4.4,628204.jpg,25
131,98,5.0,249231.jpg,25
132,99,7.9,446008.jpg,25
133,100,4.2,51927.jpg,25
134,101,4.8,128295.jpg,25
135,102,4.9,428580.jpg,25
136,103,4.5,450539.jpg,25
137,104,4.4,231065.jpg,25
138,105,4.3,226956.jpg,25
139,106,5.1,513418.jpg,25
140,107,5.9,502500.jpg,25
141,108,7.3,144485.jpg,25
142,109,3.9,507433.jpg,25
143,110,6.3,216646.jpg,25
144,111,4.4,508395.jpg,25
145,112,4.5,48760.jpg,25
146,314,4.5,244858.jpg,25
147,338,4.1,444765.jpg,25
148,602,4.4,591357.jpg,25
149,634,4.9,626464.jpg,25
150,649,4.0,499717.jpg,25
151,661,4.5,592662.jpg,25
152,674,4.5,220695.jpg,25
153,705,4.0,622536.jpg,25
154,752,0.8,100042830.jpg,25
155,757,4.5,607464.jpg,25
156,759,4.0,535017.jpg,25
157,113,5.1,535818.jpg,25
158,114,4.5,475480.jpg,25
159,115,5.0,535301.jpg,25
160,116,4.0,543158.jpg,25
161,118,4.5,519324.jpg,25
162,119,4.9,168090.jpg,25
163,120,4.2,83299.jpg,25
164,122,4.9,204214.jpg,25
165,124,5.0,243568.jpg,25
166,125,6.5,60307.jpg,25
167,126,4.9,532529.jpg,25
168,127,5.0,612855.jpg,25
169,128,4.3,223434.jpg,25
170,129,5.5,475168.jpg,25
171,130,4.5,484658.jpg,25
172,131,4.4,232792.jpg,25
173,132,6.5,109345.jpg,25
174,133,4.5,550141.jpg,25
175,134,5.0,15157.jpg,25
176,135,5.0,592031.jpg,25
177,136,6.3,451340.jpg,25
178,137,4.4,243505.jpg,25
179,138,4.5,574402.jpg,25
180,139,4.0,445548.jpg,25
181,140,4.4,491598.jpg,25
182,141,4.9,441192.jpg,25
183,142,4.1,49262.jpg,25
184,143,5.5,450434.jpg,25
185,144,4.5,469142.jpg,25
186,145,4.4,111478.jpg,25
187,146,4.5,489639.jpg,25
188,147,4.3,110735.jpg,25
189,148,5.5,50175.jpg,25
190,149,4.7,467779.jpg,25
191,595,5.4,513433.jpg,25
192,600,5.0,509416.jpg,25
193,601,5.0,513834.jpg,25
194,615,3.9,472739.jpg,25
195,618,5.1,463067.jpg,25
196,628,4.4,231416.jpg,25
197,629,5.5,219249.jpg,25
198,663,4.0,447720.jpg,25
199,668,3.9,565858.jpg,25
200,681,4.0,539721.jpg,25
201,685,4.0,589100.jpg,25
202,714,5.5,514254.jpg,25
203,739,1.1,100053901.jpg,25
204,758,4.5,567121.jpg,25
205,763,4.5,439135.jpg,25
206,150,4.5,532605.jpg,25
207,151,4.5,518620.jpg,25
208,153,4.2,242880.jpg,25
209,154,3.9,482158.jpg,25
210,155,3.9,122074.jpg,25
211,157,4.9,486672.jpg,25
212,158,4.4,505187.jpg,25
213,159,4.4,180736.jpg,25
214,161,4.7,478912.jpg,25
215,162,4.4,460028.jpg,25
216,163,5.1,179268.jpg,25
217,164,5.4,520295.jpg,25
218,165,4.9,617054.jpg,25
219,166,5.5,215413.jpg,25
220,168,4.7,448047.jpg,25
221,169,5.9,232787.jpg,25
222,170,4.0,514280.jpg,25
223,171,4.9,482609.jpg,25
224,172,4.8,225796.jpg,25
225,173,4.3,549068.jpg,25
226,174,4.5,514356.jpg,25
227,175,6.3,66749.jpg,25
228,176,4.5,204727.jpg,25
229,177,6.1,248857.jpg,25
230,178,4.7,499309.jpg,25
231,179,6.1,465920.jpg,25
232,180,7.7,517052.jpg,25
233,181,5.7,213198.jpg,25
234,182,11.2,244851.jpg,25
235,183,4.4,457569.jpg,25
236,184,4.4,551230.jpg,25
237,185,4.6,215059.jpg,25
238,187,4.2,109646.jpg,25
239,189,4.3,444463.jpg,25
240,386,6.2,209243.jpg,25
241,560,6.2,247632.jpg,25
242,575,4.0,488464.jpg,25
243,581,4.2,508479.jpg,25
244,621,5.9,428399.jpg,25
245,695,4.5,547692.jpg,25
246,696,4.5,550615.jpg,25
247,697,4.0,577016.jpg,25
248,740,1.5,100048548.jpg,25
249,771,4.5,609640.jpg,25
250,774,4.0,622758.jpg,25
251,11,5.9,205533.jpg,25
252,160,4.6,172850.jpg,25
253,190,4.5,466117.jpg,25
254,193,4.9,438464.jpg,25
255,194,4.4,427623.jpg,25
256,195,4.3,515621.jpg,25
257,196,4.3,57328.jpg,25
258,197,4.5,450535.jpg,25
259,199,6.7,232413.jpg,25
260,200,4.6,209036.jpg,25
261,201,4.5,172649.jpg,25
262,202,4.2,156074.jpg,25
263,203,4.9,108413.jpg,25
264,205,5.1,209400.jpg,25
265,206,4.8,152551.jpg,25
266,207,7.3,231747.jpg,25
267,208,4.4,536694.jpg,25
268,209,3.9,169593.jpg,25
269,210,4.8,244723.jpg,25
270,211,4.8,247348.jpg,25
271,212,4.5,531989.jpg,25
272,213,4.5,450542.jpg,25
273,214,4.6,86417.jpg,25
274,215,4.3,55494.jpg,25
275,216,4.7,496221.jpg,25
276,445,3.9,224068.jpg,25
277,585,5.6,232185.jpg,25
278,644,4.4,574398.jpg,25
279,645,4.5,489706.jpg,25
280,646,4.5,579075.jpg,25
281,647,4.5,530318.jpg,25
282,650,4.5,437499.jpg,25
283,666,4.0,590012.jpg,25
284,676,4.5,576980.jpg,25
285,730,5.0,606921.jpg,25
286,741,0.8,100044409.jpg,25
287,156,5.4,440323.jpg,25
288,217,5.1,121599.jpg,25
289,218,4.9,486385.jpg,25
290,219,4.8,480455.jpg,25
291,220,5.4,177815.jpg,25
292,221,4.3,59949.jpg,25
293,222,4.8,80801.jpg,25
294,223,4.9,232928.jpg,25
295,224,5.2,221399.jpg,25
296,225,4.0,194164.jpg,25
297,226,4.3,490094.jpg,25
298,227,3.9,222627.jpg,25
299,228,3.9,106611.jpg,25
300,229,4.9,115382.jpg,25
301,230,5.1,433154.jpg,25
302,231,4.4,224967.jpg,25
303,232,5.5,440993.jpg,25
304,234,4.4,243571.jpg,25
305,235,5.1,111234.jpg,25
306,236,4.8,17761.jpg,25
307,237,4.9,491012.jpg,25
308,238,4.6,18892.jpg,25
309,450,4.9,502697.jpg,25
310,577,5.0,463903.jpg,25
311,582,4.5,512462.jpg,25
312,603,4.4,609873.jpg,25
313,614,4.5,491557.jpg,25
314,624,4.0,40349.jpg,25
315,627,4.0,496178.jpg,25
316,651,5.0,179519.jpg,25
317,678,4.5,547801.jpg,25
318,724,4.5,536241.jpg,25
319,742,0.5,100000084.jpg,25
320,773,4.5,496279.jpg,25
321,775,4.5,504296.jpg,25
322,10,5.0,200641.jpg,25
323,19,5.2,209289.jpg,25
324,191,4.2,174874.jpg,25
325,239,4.6,159533.jpg,25
326,240,4.9,156689.jpg,25
327,241,4.5,232892.jpg,25
328,242,3.9,428971.jpg,25
329,243,4.8,76357.jpg,25
330,244,4.2,166477.jpg,25
331,245,4.4,219924.jpg,25
332,246,4.5,515024.jpg,25
333,247,5.7,153133.jpg,25
334,248,5.0,80201.jpg,25
335,249,4.8,212314.jpg,25
336,250,4.0,120721.jpg,25
337,251,5.5,244042.jpg,25
338,252,5.6,102057.jpg,25
339,253,4.5,82514.jpg,25
340,254,4.7,153366.jpg,25
341,255,5.1,169528.jpg,25
342,256,5.0,490146.jpg,25
343,257,4.4,167074.jpg,25
344,258,5.0,245824.jpg,25
345,259,5.2,153682.jpg,25
346,579,4.1,184349.jpg,25
347,586,4.4,246301.jpg,25
348,604,4.5,577725.jpg,25
349,605,4.4,573062.jpg,25
350,622,5.0,207189.jpg,25
351,690,4.0,591385.jpg,25
352,753,1.1,100041800.jpg,25
353,772,5.0,47431.jpg,25
354,121,5.4,474120.jpg,25
355,260,4.7,462387.jpg,25
356,261,4.0,517178.jpg,25
357,262,4.9,173818.jpg,25
358,263,3.9,122411.jpg,25
359,264,4.8,149929.jpg,25
360,265,5.1,196411.jpg,25
361,266,4.0,232228.jpg,25
362,267,4.4,455084.jpg,25
363,268,5.6,463034.jpg,25
364,269,4.0,214964.jpg,25
365,270,3.9,449429.jpg,25
366,271,4.9,167191.jpg,25
367,272,5.4,222625.jpg,25
368,273,4.5,524180.jpg,25
369,274,5.2,503301.jpg,25
370,275,3.9,222018.jpg,25
371,276,4.5,94926.jpg,25
372,277,4.4,106606.jpg,25
373,278,4.9,74944.jpg,25
374,279,4.0,246265.jpg,25
375,280,3.9,434044.jpg,25
376,281,4.8,231899.jpg,25
377,282,3.9,180804.jpg,25
378,283,4.3,108813.jpg,25
379,284,4.0,220583.jpg,25
380,359,4.8,155405.jpg,25
381,568,4.4,232917.jpg,25
382,569,5.3,481624.jpg,25
383,583,3.9,108053.jpg,25
384,611,5.7,172453.jpg,25
385,619,4.5,454667.jpg,25
386,630,4.0,216616.jpg,25
387,631,5.4,443261.jpg,25
388,632,4.8,229164.jpg,25
389,715,4.0,198826.jpg,25
390,743,0.5,100047417.jpg,25
391,764,4.5,112520.jpg,25
392,117,4.7,536916.jpg,25
393,192,5.2,80146.jpg,25
394,198,5.1,199670.jpg,25
395,285,4.4,225902.jpg,25
396,286,4.5,461416.jpg,25
397,287,4.4,197469.jpg,25
398,288,4.0,94147.jpg,25
399,289,4.8,245419.jpg,25
400,290,5.2,96994.jpg,25
401,291,3.9,218218.jpg,25
402,292,4.4,549640.jpg,25
403,293,4.4,467189.jpg,25
404,294,3.9,207270.jpg,25
405,295,4.1,220627.jpg,25
406,296,4.4,481510.jpg,25
407,297,4.5,461584.jpg,25
408,298,5.0,154048.jpg,25
409,299,4.7,461587.jpg,25
410,300,4.9,203341.jpg,25
411,301,4.0,473341.jpg,25
412,302,4.1,111931.jpg,25
413,303,4.0,194190.jpg,25
414,304,4.0,436680.jpg,25
415,305,3.9,244619.jpg,25
416,306,5.4,101668.jpg,25
417,307,3.9,93100.jpg,25
418,308,3.9,95463.jpg,25
419,309,4.4,157668.jpg,25
420,501,4.7,209042.jpg,25
421,570,5.1,531442.jpg,25
422,606,4.4,532534.jpg,25
423,616,4.0,501770.jpg,25
424,635,4.8,513527.jpg,25
425,694,4.5,531997.jpg,25
426,708,4.0,532535.jpg,25
427,726,4.0,488439.jpg,25
428,754,0.5,100050995.jpg,25
429,310,5.5,116535.jpg,25
430,311,7.4,169187.jpg,25
431,312,4.5,535928.jpg,25
432,313,4.7,492777.jpg,25
433,315,4.5,491970.jpg,25
434,316,7.0,447203.jpg,25
435,317,7.2,194634.jpg,25
436,318,4.5,496208.jpg,25
437,319,5.2,444884.jpg,25
438,320,4.6,158983.jpg,25
439,321,7.6,243298.jpg,25
440,322,4.7,171287.jpg,25
441,323,5.0,441266.jpg,25
442,324,5.3,206915.jpg,25
443,325,4.0,200720.jpg,25
444,326,5.2,204716.jpg,25
445,327,7.5,244731.jpg,25
446,328,13.7,118748.jpg,25
447,329,6.2,243016.jpg,25
448,330,4.4,491501.jpg,25
449,331,4.4,440148.jpg,25
450,332,4.0,197464.jpg,25
451,333,3.9,441428.jpg,25
452,334,4.0,219937.jpg,25
453,335,5.9,122798.jpg,25
454,336,6.3,424876.jpg,25
455,337,4.6,214285.jpg,25
456,339,6.4,97032.jpg,25
457,636,6.8,223541.jpg,25
458,660,4.0,432987.jpg,25
459,669,4.0,464353.jpg,25
460,688,4.5,591386.jpg,25
461,692,4.0,611926.jpg,25
462,709,4.5,500058.jpg,25
463,744,1.5,100052173.jpg,25
464,340,5.3,211975.jpg,25
465,341,5.3,126184.jpg,25
466,342,6.2,165809.jpg,25
467,343,4.7,477555.jpg,25
468,344,3.9,17601.jpg,25
469,345,9.3,61366.jpg,25
470,346,6.2,248875.jpg,25
471,347,5.3,121160.jpg,25
472,348,9.3,209244.jpg,25
473,349,6.4,114283.jpg,25
474,350,5.9,477424.jpg,25
475,351,14.7,223094.jpg,25
476,352,7.0,461358.jpg,25
477,353,5.3,121145.jpg,25
478,354,5.4,91651.jpg,25
479,355,4.4,477064.jpg,25
480,356,4.9,465351.jpg,25
481,357,4.6,432714.jpg,25
482,358,5.2,88248.jpg,25
483,360,6.2,220566.jpg,25
484,361,5.4,171314.jpg,25
485,362,5.3,97299.jpg,25
486,363,5.1,58621.jpg,25
487,571,6.2,510281.jpg,25
488,607,4.9,472769.jpg,25
489,625,6.3,59859.jpg,25
490,626,4.5,476369.jpg,25
491,671,4.5,516250.jpg,25
492,672,4.0,554194.jpg,25
493,675,4.0,447880.jpg,25
494,698,4.5,487837.jpg,25
495,703,4.0,494307.jpg,25
496,704,4.0,613120.jpg,25
497,732,5.0,578153.jpg,25
498,733,4.5,616222.jpg,25
499,736,1.5,100037973.jpg,25
500,755,7.1,438234.jpg,25
501,765,6.0,465694.jpg,25
502,364,5.5,493250.jpg,25
503,365,5.7,467169.jpg,25
504,366,8.3,141746.jpg,25
505,367,4.3,451302.jpg,25
506,368,4.7,61256.jpg,25
507,369,5.0,216051.jpg,25
508,370,5.2,80607.jpg,25
509,371,4.4,37642.jpg,25
510,372,5.9,493105.jpg,25
511,373,4.5,465527.jpg,25
512,374,3.9,21205.jpg,25
513,375,6.9,497894.jpg,25
514,376,4.3,184667.jpg,25
515,377,4.9,95658.jpg,25
516,378,5.2,516895.jpg,25
517,379,4.4,222690.jpg,25
518,380,4.4,221820.jpg,25
519,381,4.9,195851.jpg,25
520,382,6.3,184341.jpg,25
521,383,5.0,202641.jpg,25
522,384,5.0,488404.jpg,25
523,387,4.9,106760.jpg,25
524,389,6.5,458249.jpg,25
525,572,4.3,550864.jpg,25
526,593,4.9,209365.jpg,25
527,594,4.3,230001.jpg,25
528,613,4.5,490881.jpg,25
529,648,4.5,575034.jpg,25
530,652,4.9,232112.jpg,25
531,658,4.0,606745.jpg,25
532,667,4.5,547037.jpg,25
533,670,4.0,577974.jpg,25
534,673,4.5,556639.jpg,25
535,691,4.0,576637.jpg,25
536,745,0.8,100053636.jpg,25
537,761,4.0,588555.jpg,25
538,766,4.5,596777.jpg,25
539,776,4.5,596047.jpg,25
540,777,4.0,547676.jpg,25
541,778,4.5,559684.jpg,25
542,779,4.5,618873.jpg,25
543,390,4.0,545477.jpg,25
544,391,5.4,179018.jpg,25
545,392,5.9,201666.jpg,25
546,393,4.4,220237.jpg,25
547,394,6.1,208706.jpg,25
548,395,4.4,78916.jpg,25
549,396,4.3,67089.jpg,25
550,398,7.5,232826.jpg,25
551,399,5.0,487838.jpg,25
552,400,4.4,153127.jpg,25
553,401,9.5,219168.jpg,25
554,402,5.1,114243.jpg,25
555,403,6.0,180974.jpg,25
556,404,4.2,235530.jpg,25
557,405,4.3,111773.jpg,25
558,406,4.4,564510.jpg,25
559,407,4.5,101148.jpg,25
560,408,4.0,194799.jpg,25
561,409,4.5,441191.jpg,25
562,410,4.5,180135.jpg,25
563,411,5.0,547719.jpg,25
564,412,4.3,111452.jpg,25
565,413,4.9,98747.jpg,25
566,414,3.9,19236.jpg,25
567,415,5.4,119471.jpg,25
568,416,4.0,169359.jpg,25
569,417,5.5,432422.jpg,25
570,418,5.6,77794.jpg,25
571,419,4.5,461484.jpg,25
572,420,4.7,200089.jpg,25
573,421,6.9,75115.jpg,25
574,574,4.0,578512.jpg,25
575,590,4.9,538207.jpg,25
576,746,1.5,100038215.jpg,25
577,26,4.2,106468.jpg,25
578,422,5.4,159506.jpg,25
579,423,5.0,215379.jpg,25
580,424,5.5,210156.jpg,25
581,425,4.2,90585.jpg,25
582,426,4.5,245830.jpg,25
583,427,4.1,475123.jpg,25
584,428,4.4,569014.jpg,25
585,429,4.7,513046.jpg,25
586,430,4.9,230251.jpg,25
587,431,4.8,250199.jpg,25
588,432,5.3,449434.jpg,25
589,433,6.5,222531.jpg,25
590,434,5.2,209046.jpg,25
591,435,4.5,244930.jpg,25
592,436,4.7,575476.jpg,25
593,437,4.4,215136.jpg,25
594,438,4.5,204822.jpg,25
595,439,5.0,243345.jpg,25
596,440,4.2,466404.jpg,25
597,441,4.0,209035.jpg,25
598,442,4.3,210462.jpg,25
599,443,5.0,85633.jpg,25
600,444,4.2,114241.jpg,25
601,446,4.5,201440.jpg,25
602,447,7.1,60689.jpg,25
603,448,4.5,208912.jpg,25
604,449,4.8,204968.jpg,25
605,573,4.8,227444.jpg,25
606,596,5.9,510500.jpg,25
607,620,5.5,502222.jpg,25
608,653,4.5,485047.jpg,25
609,706,4.0,549067.jpg,25
610,721,4.0,20066.jpg,25
611,747,1.1,100041808.jpg,25
612,14,4.4,225321.jpg,25
613,27,5.0,433979.jpg,25
614,188,4.4,503714.jpg,25
615,397,4.8,90105.jpg,25
616,451,4.4,499724.jpg,25
617,452,4.9,193204.jpg,25
618,453,5.1,155511.jpg,25
619,454,4.3,456350.jpg,25
620,455,4.0,171771.jpg,25
621,456,3.9,477386.jpg,25
622,457,3.9,184386.jpg,25
623,458,4.5,463210.jpg,25
624,459,4.9,490503.jpg,25
625,460,3.9,500926.jpg,25
626,461,4.0,245719.jpg,25
627,462,5.0,504783.jpg,25
628,463,5.0,39155.jpg,25
629,464,3.9,515571.jpg,25
630,465,4.0,200428.jpg,25
631,466,4.0,167888.jpg,25
632,467,4.3,204863.jpg,25
633,468,5.0,476888.jpg,25
634,469,4.3,58376.jpg,25
635,470,4.9,147611.jpg,25
636,471,5.0,214466.jpg,25
637,472,4.0,88900.jpg,25
638,473,4.4,230348.jpg,25
639,474,4.2,219279.jpg,25
640,475,3.9,103914.jpg,25
641,476,4.3,158534.jpg,25
642,477,4.0,244845.jpg,25
643,515,4.7,149519.jpg,25
644,518,4.7,220585.jpg,25
645,584,4.8,204814.jpg,25
646,608,4.5,496661.jpg,25
647,623,5.0,551226.jpg,25
648,693,4.5,545508.jpg,25
649,718,4.0,500016.jpg,25
650,719,4.0,620408.jpg,25
651,734,5.0,494779.jpg,25
652,748,0.5,100045653.jpg,25
653,82,7.3,154566.jpg,25
654,478,4.0,548308.jpg,25
655,479,4.0,214572.jpg,25
656,480,4.9,202993.jpg,25
657,481,4.4,570526.jpg,25
658,482,4.8,227127.jpg,25
659,483,5.0,436234.jpg,25
660,484,4.3,115556.jpg,25
661,485,4.5,496179.jpg,25
662,486,4.3,493125.jpg,25
663,487,4.5,241157.jpg,25
664,488,4.3,40383.jpg,25
665,489,4.6,547701.jpg,25
666,490,5.0,132015.jpg,25
667,491,6.2,242898.jpg,25
668,492,6.3,445044.jpg,25
669,493,4.9,200826.jpg,25
670,494,7.4,172780.jpg,25
671,495,5.4,441164.jpg,25
672,496,4.2,199249.jpg,25
673,497,6.8,212319.jpg,25
674,498,4.9,221632.jpg,25
675,499,4.8,482442.jpg,25
676,500,4.4,490145.jpg,25
677,502,5.4,235674.jpg,25
678,503,9.7,85971.jpg,25
679,504,4.4,232859.jpg,25
680,505,4.8,487053.jpg,25
681,506,4.5,491279.jpg,25
682,507,5.0,536908.jpg,25
683,508,4.8,184254.jpg,25
684,509,6.2,165153.jpg,25
685,510,3.9,175941.jpg,25
686,609,4.5,552427.jpg,25
687,610,4.5,499721.jpg,25
688,612,5.3,550839.jpg,25
689,683,4.5,499726.jpg,25
690,684,4.0,611920.jpg,25
691,689,4.5,611917.jpg,25
692,699,4.0,519321.jpg,25
693,700,4.0,592736.jpg,25
694,716,4.5,485055.jpg,25
695,717,4.5,623095.jpg,25
696,729,4.5,574799.jpg,25
697,749,1.1,100041880.jpg,25
698,760,4.0,501620.jpg,25
699,767,4.5,135720.jpg,25
700,768,6.0,511499.jpg,25
701,123,5.5,487117.jpg,25
702,388,4.4,214590.jpg,25
703,511,5.0,213999.jpg,25
704,512,5.3,57531.jpg,25
705,513,4.2,84182.jpg,25
706,514,7.3,178186.jpg,25
707,516,4.1,164555.jpg,25
708,517,3.9,55459.jpg,25
709,519,4.5,490885.jpg,25
710,520,4.4,109533.jpg,25
711,521,4.1,37096.jpg,25
712,522,4.3,82143.jpg,25
713,523,4.9,84939.jpg,25
714,524,4.3,214048.jpg,25
715,525,6.2,460842.jpg,25
716,526,4.6,577114.jpg,25
717,527,5.7,224024.jpg,25
718,528,4.3,233963.jpg,25
719,529,4.4,210494.jpg,25
720,530,4.9,215439.jpg,25
721,531,6.1,101178.jpg,25
722,532,4.4,103192.jpg,25
723,576,4.7,229384.jpg,25
724,587,5.5,450070.jpg,25
725,588,4.8,197024.jpg,25
726,589,6.7,91889.jpg,25
727,591,4.2,462116.jpg,25
728,643,4.0,518438.jpg,25
729,654,5.0,224860.jpg,25
730,677,4.0,536109.jpg,25
731,686,4.0,602903.jpg,25
732,701,4.5,518442.jpg,25
733,750,0.5,100046435.jpg,25
734,204,4.2,101982.jpg,25
735,533,4.7,448514.jpg,25
736,534,4.8,476502.jpg,25
737,535,4.9,231057.jpg,25
738,536,3.9,79602.jpg,25
739,537,4.5,510363.jpg,25
740,538,4.5,497606.jpg,25
741,539,4.5,589507.jpg,25
742,540,4.5,245923.jpg,25
743,541,6.8,430871.jpg,25
744,542,4.3,60232.jpg,25
745,543,4.3,87835.jpg,25
746,544,4.7,220394.jpg,25
747,545,5.0,449988.jpg,25
748,546,4.5,531363.jpg,25
749,547,4.4,593001.jpg,25
750,548,5.3,181284.jpg,25
751,549,4.5,490721.jpg,25
752,550,6.1,184754.jpg,25
753,551,4.5,240299.jpg,25
754,552,4.0,441271.jpg,25
755,553,4.9,448089.jpg,25
756,554,4.3,149065.jpg,25
757,555,4.8,429414.jpg,25
758,556,4.0,138001.jpg,25
759,557,4.8,151086.jpg,25
760,558,3.8,501837.jpg,25
761,559,4.5,200402.jpg,25
762,561,3.9,641221.jpg,25
763,562,5.5,200600.jpg,25
764,563,5.1,483081.jpg,25
765,564,4.3,231480.jpg,25
766,565,5.0,88484.jpg,25
767,566,5.2,247412.jpg,25
768,567,4.3,510362.jpg,25
769,637,3.9,560248.jpg,25
770,642,5.0,509291.jpg,25
771,655,5.4,463212.jpg,25
772,664,3.9,517179.jpg,25
773,682,4.5,596054.jpg,25
774,711,4.0,613467.jpg,25
775,720,4.0,516939.jpg,25
776,751,0.8,100040854.jpg,25
777,769,4.5,531170.jpg,25
778,770,5.0,433312.jpg,25
0,1,5.4,438098.jpg,26
1,2,6.5,205651.jpg,26
2,3,6.3,226597.jpg,26
3,4,7.8,219847.jpg,26
4,5,4.0,463748.jpg,26
5,6,5.6,445122.jpg,26
6,7,4.7,85955.jpg,26
7,8,4.8,440854.jpg,26
8,9,6.6,444145.jpg,26
9,12,4.6,499175.jpg,26
10,13,8.2,184029.jpg,26
11,15,5.5,154561.jpg,26
12,16,6.2,204480.jpg,26
13,17,10.2,223340.jpg,26
14,18,6.2,462424.jpg,26
15,20,4.9,167199.jpg,26
16,21,4.3,192895.jpg,26
17,22,4.8,223723.jpg,26
18,23,6.9,116216.jpg,26
19,24,6.1,198869.jpg,26
